ID_ESCOLA;INF_2023;ATU_CENSO_2023;PCB_2023;PCH_2023
23077468;10.0;35.54545454545455;17.89617486338798;52.0460358056266
23077611;9.0;26.5;19.166666666666668;48.58490566037736
23077794;10.0;35.827586206896555;9.745762711864407;48.12319538017324
23078006;10.0;28.953488372093023;10.542168674698797;49.63855421686747
23078030;9.0;25.676470588235293;19.708029197080293;50.63001145475372
23078162;7.0;20.40740740740741;10.668789808917198;52.63157894736842
23078413;10.0;27.214285714285715;13.472485768500949;48.55643044619423
23078448;0.0;;;
23078553;10.0;34.22727272727273;6.779661016949152;49.136786188579016
23078596;8.0;33.25;9.13978494623656;53.383458646616546
23078600;9.0;24.484848484848484;17.647058823529413;54.95049504950495
23078626;8.0;34.13333333333333;10.580204778156997;51.171875
23078677;10.0;24.942857142857143;8.426966292134832;47.88087056128293
23078693;8.0;27.181818181818183;8.741258741258742;53.51170568561873
23078723;9.0;25.711111111111112;13.379310344827585;49.43820224719101
23078740;10.0;36.81818181818182;12.280701754385964;51.11111111111111
23078766;9.0;27.85185185185185;11.190476190476192;51.329787234042556
23080124;10.0;31.615384615384617;10.526315789473683;55.961070559610704
23184221;9.0;30.476190476190474;8.882521489971348;47.34375
23184558;10.0;32.92857142857143;11.252268602540836;50.108459869848154
23184680;10.0;24.692307692307693;7.154742096505824;51.71339563862928
23184779;10.0;34.958333333333336;20.62780269058296;50.297973778307515
23184914;8.0;28.35185185185185;7.674144037780402;47.811887655127364
23185066;0.0;;;
23186160;11.0;28.023809523809526;7.600950118764846;49.447748513169074
23186690;9.0;23.454545454545453;23.88059701492537;52.32558139534884
23186771;11.0;23.566037735849058;10.784313725490197;53.24259407526021
23186909;8.0;21.771428571428572;21.148036253776432;55.51181102362205
23186950;8.0;22.4;23.262032085561497;50.0
23187778;9.0;31.65625;11.196911196911197;50.54294175715695
23187840;9.0;24.344827586206897;15.258855585831062;46.742209631728045
23188375;10.0;23.576923076923077;3.1707317073170733;50.89722675367048
23189681;8.0;22.307692307692307;3.3582089552238807;51.55172413793103
23190787;10.0;22.864406779661017;19.659735349716446;53.96590066716086
23198486;7.0;21.24390243902439;8.183632734530939;54.53501722158438
23198818;9.0;26.384615384615383;8.035714285714286;50.65597667638484
23206152;6.0;22.08;10.204081632653061;51.08695652173913
23212543;8.0;30.6875;12.648221343873518;52.953156822810584
23213140;10.0;27.818181818181817;25.60386473429952;54.084967320261434
23213736;10.0;26.464285714285715;12.553191489361701;49.122807017543856
23214899;10.0;22.82608695652174;8.015267175572518;52.57142857142857
23215267;10.0;31.333333333333332;17.29957805907173;52.659574468085104
23222964;7.0;27.166666666666668;16.842105263157894;52.45398773006135
23227419;8.0;21.294117647058822;19.2;48.75690607734807
23233702;8.0;24.416666666666668;5.681818181818182;46.75767918088737
23233729;7.0;19.61904761904762;21.601941747572813;49.029126213592235
23233800;9.0;25.595238095238095;7.017543859649122;53.58139534883721
23233834;8.0;23.594594594594593;12.97071129707113;51.20274914089347
23233842;10.0;30.51851851851852;6.561360874848117;51.94174757281553
23233877;9.0;24.045454545454547;21.082621082621085;48.01512287334593
23234067;10.0;25.5;23.44632768361582;52.54901960784314
23234172;8.0;20.48148148148148;19.727891156462583;49.00542495479204
23234300;10.0;24.5625;18.023255813953487;51.01781170483461
23234318;11.0;35.51428571428571;17.486910994764397;49.798873692679
23234407;10.0;24.05263157894737;11.490683229813664;50.32822757111597
23234423;9.0;22.75609756097561;21.782178217821784;53.37620578778135
23234440;6.0;25.176470588235293;12.322274881516588;47.429906542056074
23235080;9.0;27.270833333333332;8.663101604278074;51.41329258976318
23235128;11.0;24.020833333333332;16.342412451361866;52.385082393755425
23235365;10.0;24.75;11.702127659574469;56.186868686868685
23235373;9.0;23.86842105263158;10.182767624020887;51.04740904079382
23242469;10.0;33.5;5.591397849462366;54.92537313432836
23242710;8.0;21.54054054054054;17.95977011494253;50.062735257214555
23244283;8.0;22.304347826086957;12.028985507246377;50.77972709551657
23244291;9.0;23.76923076923077;14.084507042253522;50.161812297734635
23244305;10.0;34.035714285714285;14.345114345114347;54.249737670514165
23244976;7.0;28.25;18.055555555555554;53.392330383480825
23245182;9.0;24.46808510638298;24.455205811138015;51.30434782608696
23245212;8.0;28.333333333333332;6.701030927835052;52.470588235294116
23245379;9.0;17.35;15.254237288135593;51.008645533141205
23250275;8.0;23.45;10.909090909090908;53.5181236673774
23250429;6.0;24.333333333333332;18.285714285714285;49.65753424657534
23250550;10.0;27.369565217391305;3.557312252964427;48.92772041302621
23250623;6.0;22.853658536585368;5.6634304207119746;48.77267876200641
23250631;10.0;26.333333333333332;16.261398176291795;54.32489451476793
23250666;10.0;26.446428571428573;4.308797127468582;47.67049291019582
23251255;0.0;;;
23255641;11.0;33.25;11.733800350262696;51.2781954887218
23255668;10.0;35.958333333333336;13.594040968342643;52.14368482039398
23255749;8.0;23.62857142857143;9.734513274336283;48.851269649334945
23255854;8.0;21.8;7.18954248366013;44.4954128440367
23255870;0.0;;;
23255889;10.0;35.0;11.557788944723619;54.79591836734694
23255919;0.0;;;
23255951;7.0;27.666666666666668;5.963302752293578;50.401606425702816
23255960;9.0;23.1;10.299003322259136;51.37085137085137
23256001;7.0;26.071428571428573;5.0;50.41095890410959
23256036;9.0;23.685714285714287;16.455696202531644;54.041013268998796
23256044;8.0;22.64;13.218390804597702;51.590106007067135
23256060;9.0;37.30769230769231;15.646258503401361;52.98969072164949
23256460;9.0;24.28205128205128;4.8;48.99683210137275
23256478;8.0;22.375;21.904761904761905;50.0
23256486;10.0;23.53125;22.128851540616246;51.92563081009296
23256540;0.0;;;
23256559;9.0;21.434782608695652;17.472118959107807;50.10141987829615
23256591;8.0;16.6875;8.9171974522293;49.063670411985015
23256605;10.0;22.464285714285715;17.794486215538846;49.92050874403816
23256656;8.0;20.105263157894736;6.4;55.497382198952884
